userId,movieId,date,rating_im
1,1089,2000-07-30 18:49:11,1.0
1,1090,2000-07-30 19:06:58,0.8
1,1092,2000-07-30 18:58:04,1.0
1,1097,2000-07-30 18:28:00,1.0
1,1127,2000-07-30 18:41:53,0.8
1,1136,2000-07-30 18:22:07,1.0
1,1196,2000-07-30 18:30:27,1.0
1,1197,2000-07-30 18:31:12,1.0
1,1198,2000-07-30 18:30:27,1.0
1,1206,2000-07-30 19:02:17,1.0
1,1208,2000-07-30 18:54:10,0.8
1,1210,2000-07-30 18:08:19,1.0
1,1213,2000-07-30 18:49:11,1.0
1,1214,2000-07-30 18:30:55,0.8
1,1219,2000-07-30 18:56:33,0.4
1,1220,2000-07-30 18:31:49,1.0
1,1222,2000-07-30 18:31:49,1.0
1,1224,2000-07-30 19:06:58,1.0
1,1226,2000-07-30 19:00:18,1.0
1,1240,2000-07-30 19:02:03,1.0
1,1256,2000-07-30 18:24:02,1.0
1,1258,2000-07-30 18:56:54,0.6
1,1265,2000-07-30 18:59:59,0.8
1,1270,2000-07-30 19:01:45,1.0
1,1275,2000-07-30 18:38:10,1.0
1,1278,2000-07-30 18:56:54,1.0
1,1282,2000-07-30 18:45:03,1.0
1,1291,2000-07-30 18:31:49,1.0
1,1298,2000-07-30 19:08:06,1.0
1,1348,2000-07-30 18:56:33,0.8
1,1377,2000-07-30 18:44:13,0.6
1,1396,2000-07-30 18:50:17,0.6
1,1408,2000-07-30 18:38:30,0.6
1,1445,2000-07-30 19:08:32,0.6
1,1473,2000-07-30 18:14:35,0.8
1,1500,2000-07-30 18:16:25,0.8
1,1517,2000-07-30 18:18:27,1.0
1,1552,2000-07-30 18:43:40,0.8
1,1573,2000-07-30 18:38:10,1.0
1,1580,2000-07-30 18:18:45,0.6
1,1587,2000-07-30 18:39:06,1.0
1,1617,2000-07-30 18:49:11,1.0
1,1620,2000-07-30 18:50:56,0.8
1,1625,2000-07-30 18:58:24,1.0
1,1644,2000-07-30 18:58:56,0.6
1,1676,2000-07-30 18:43:40,0.6
1,1732,2000-07-30 18:18:45,1.0
1,1777,2000-07-30 18:20:30,0.8
1,1793,2000-07-30 18:23:24,0.8
1,1804,2000-07-30 18:50:34,1.0
1,1805,2000-07-30 18:50:56,0.8
1,1920,2000-07-30 18:29:40,0.8
1,1927,2000-07-30 18:24:57,1.0
1,1954,2000-07-30 18:36:16,1.0
1,1967,2000-07-30 18:28:30,0.8
1,2000,2000-07-30 18:36:51,0.8
1,2005,2000-07-30 18:28:30,1.0
1,2012,2000-07-30 19:09:36,0.8
1,2018,2000-07-30 18:08:43,1.0
1,2028,2000-07-30 18:31:28,0.8
1,2033,2000-07-30 18:48:23,1.0
1,2046,2000-07-30 18:42:43,0.8
1,2048,2000-07-30 18:46:31,1.0
1,2054,2000-07-30 18:29:07,0.8
1,2058,2000-07-30 18:40:00,1.0
1,2078,2000-07-30 18:47:18,1.0
1,2090,2000-07-30 18:47:18,1.0
1,2093,2000-07-30 18:28:30,0.6
1,2094,2000-07-30 18:44:13,1.0
1,2096,2000-07-30 18:47:18,0.8
1,2099,2000-07-30 18:43:08,0.8
1,2105,2000-07-30 18:28:45,0.8
1,2115,2000-07-30 18:42:09,1.0
1,2116,2000-07-30 18:47:56,1.0
1,2137,2000-07-30 18:46:31,1.0
1,2139,2000-07-30 18:46:31,1.0
1,2141,2000-07-30 18:47:18,1.0
1,2143,2000-07-30 18:28:45,0.8
1,2161,2000-07-30 18:28:30,1.0
1,2174,2000-07-30 18:28:00,0.8
1,2193,2000-07-30 18:28:30,0.8
1,2253,2000-07-30 18:29:35,0.4
1,2268,2000-07-30 18:49:49,0.8
1,2273,2000-07-30 18:38:30,0.8
1,2291,2000-07-30 19:01:04,1.0
1,2329,2000-07-30 18:54:23,1.0
1,2338,2000-07-30 18:59:06,0.4
1,2353,2000-07-30 19:04:21,1.0
1,2366,2000-07-30 18:41:02,0.8
1,2387,2000-07-30 18:52:03,1.0
1,2389,2000-07-30 18:51:34,0.4
1,2395,2000-07-30 18:18:13,1.0
1,2406,2000-07-30 18:38:30,0.8
1,2414,2000-07-30 18:41:53,0.6
1,2427,2000-07-30 18:37:22,1.0
1,2450,2000-07-30 18:43:40,0.8
1,2459,2000-07-30 18:56:54,1.0
1,2470,2000-07-30 18:43:08,1.0
1,2478,2000-07-30 19:09:29,0.8
1,2492,2000-08-08 07:27:42,0.8
1,2502,2000-07-30 18:21:18,1.0
1,2528,2000-07-30 18:38:48,0.6
1,2529,2000-07-30 18:37:22,1.0
1,2542,2000-07-30 18:21:05,1.0
1,2571,2000-07-30 18:31:28,1.0
1,2580,2000-07-30 18:50:00,1.0
1,2596,2000-07-30 18:19:04,1.0
1,2616,2000-07-30 18:51:20,0.8
1,2617,2000-07-30 18:43:08,0.4
1,2628,2000-07-30 18:08:43,0.8
1,2640,2000-07-30 18:39:37,0.8
1,2641,2000-07-30 18:43:40,1.0
1,2644,2000-07-30 18:56:33,0.8
1,2648,2000-07-30 18:56:54,0.8
1,2654,2000-07-30 18:56:33,1.0
1,2657,2000-07-30 18:57:06,0.6
1,2692,2000-07-30 18:30:55,1.0
1,2700,2000-07-30 18:16:25,1.0
1,2716,2000-07-30 18:56:54,1.0
1,2761,2000-07-30 18:45:03,1.0
1,2797,2000-07-30 18:28:30,0.8
1,2826,2000-07-30 18:08:43,0.8
1,2858,2000-07-30 18:14:28,1.0
1,2872,2000-07-30 18:28:00,1.0
1,2899,2000-07-30 18:45:03,1.0
1,2916,2000-07-30 18:38:10,0.8
1,2944,2000-07-30 18:31:12,1.0
1,2947,2000-07-30 18:36:16,1.0
1,2948,2000-07-30 18:36:31,1.0
1,2949,2000-07-30 18:31:28,1.0
1,2959,2000-07-30 18:54:42,1.0
1,2985,2000-07-30 18:50:34,0.8
1,2987,2000-07-30 18:41:35,1.0
1,2991,2000-07-30 18:37:51,1.0
1,2993,2000-07-30 18:37:22,1.0
1,2997,2000-07-30 18:14:56,0.8
1,3033,2000-07-30 19:02:42,1.0
1,3034,2000-07-30 18:46:31,1.0
1,3052,2000-07-30 18:20:08,1.0
1,3053,2000-07-30 19:08:06,1.0
1,3062,2000-07-30 18:31:12,0.8
1,3147,2000-07-30 19:04:33,1.0
1,3168,2000-07-30 18:41:35,0.8
1,3176,2000-07-30 18:58:24,0.2
1,3243,2000-07-30 18:18:13,0.6
1,3247,2000-07-30 18:51:48,0.6
1,3253,2000-07-30 18:18:27,1.0
1,3273,2000-07-30 18:58:56,1.0
1,3386,2000-07-30 18:58:04,1.0
1,3439,2000-07-30 18:29:59,0.8
1,3440,2000-07-30 18:29:59,0.8
1,3441,2000-07-30 18:38:48,1.0
1,3448,2000-07-30 19:07:34,1.0
1,3450,2000-07-30 18:19:04,1.0
1,3479,2000-07-30 18:28:45,0.8
1,3489,2000-07-30 18:29:35,0.8
1,3527,2000-07-30 18:37:51,0.8
1,3578,2000-07-30 18:11:08,1.0
1,3617,2000-07-30 18:11:23,0.8
1,3639,2000-07-30 18:37:51,0.8
1,3671,2000-07-30 18:26:29,1.0
1,3702,2000-07-30 19:02:17,1.0
1,3703,2000-07-30 18:31:49,1.0
1,3729,2000-07-30 18:39:23,1.0
1,3740,2000-07-30 18:40:17,0.8
1,3744,2000-07-30 18:11:34,0.8
1,3793,2000-07-30 18:30:55,1.0
1,3809,2000-07-30 18:20:20,0.8
1,4006,2000-07-30 18:48:23,0.8
1,5060,2000-07-30 19:06:42,1.0
2,318,2015-10-24 19:27:15,0.6
2,333,2015-10-24 19:30:29,0.8
2,1704,2015-10-24 19:33:48,0.9
2,3578,2015-10-24 19:28:05,0.8
2,6874,2015-10-24 19:29:12,0.8
2,8798,2015-10-24 19:29:20,0.7
2,46970,2015-10-24 19:30:13,0.8
2,48516,2015-10-24 19:31:04,0.8
2,58559,2015-10-24 19:32:21,0.9
2,60756,2015-10-24 19:29:40,1.0
2,68157,2015-10-24 19:32:34,0.9
2,71535,2015-10-24 19:29:34,0.6
2,74458,2015-10-24 19:28:46,0.8
2,77455,2015-10-24 19:29:01,0.6
2,79132,2015-10-24 19:27:21,0.8
2,80489,2015-10-24 19:35:40,0.9
2,80906,2015-10-24 19:32:52,1.0
2,86345,2015-10-24 19:32:46,0.8
2,89774,2015-10-24 19:33:09,1.0
2,91529,2015-10-24 19:28:11,0.7
2,91658,2015-10-24 19:28:58,0.5
2,99114,2015-10-24 19:27:54,0.7
2,106782,2015-10-24 19:29:26,1.0
2,109487,2015-10-24 19:32:25,0.6
2,112552,2015-10-24 19:28:02,0.8
2,114060,2015-10-24 19:34:36,0.4
2,115713,2015-10-24 19:27:34,0.7
2,122882,2015-10-24 19:34:32,1.0
2,131724,2015-10-24 19:27:31,1.0
3,31,2011-05-27 02:32:58,0.1
3,527,2011-05-27 02:44:35,0.1
3,647,2011-05-27 02:33:39,0.1
3,688,2011-05-27 02:43:48,0.1
3,720,2011-05-27 02:33:15,0.1
3,849,2011-05-27 02:33:31,1.0
3,914,2011-05-27 02:32:47,0.1
3,1093,2011-05-27 02:33:47,0.1
3,1124,2011-05-27 02:43:36,0.1
3,1263,2011-05-27 02:32:49,0.1
3,1272,2011-05-27 02:33:44,0.1
3,1275,2011-05-27 02:28:43,0.7
3,1302,2011-05-27 02:43:09,0.1
3,1371,2011-05-27 02:32:41,0.6
3,1587,2011-05-27 02:40:03,0.9
3,2018,2011-05-27 02:42:55,0.1
3,2080,2011-05-27 02:32:52,0.1
3,2090,2011-05-27 02:44:21,0.1
3,2105,2011-05-27 02:32:39,0.4
3,2288,2011-05-27 02:33:51,0.8
3,2424,2011-05-27 02:44:53,0.1
3,2851,2011-05-27 02:38:45,1.0
3,3024,2011-05-27 02:40:54,0.9
3,3210,2011-05-27 02:33:58,0.1
3,3703,2011-05-27 02:33:23,1.0
3,3949,2011-05-27 02:44:05,0.1
3,4518,2011-05-27 02:36:10,1.0
3,5048,2011-05-27 02:44:44,0.1
3,5181,2011-05-27 02:35:18,1.0
3,5746,2011-05-27 02:35:08,1.0
3,5764,2011-05-27 02:40:21,0.9
3,5919,2011-05-27 02:37:05,1.0
3,6238,2011-05-27 02:43:24,0.1
3,6835,2011-05-27 02:34:30,1.0
3,7899,2011-05-27 02:40:36,0.9
3,7991,2011-05-27 02:34:44,1.0
3,26409,2011-05-27 02:39:53,0.9
3,70946,2011-05-27 02:36:55,1.0
3,72378,2011-05-27 02:42:44,0.1
4,21,2001-04-10 20:39:59,0.6
4,32,1999-12-14 12:10:47,0.4
4,45,2001-04-10 20:37:27,0.6
4,47,1999-12-14 12:10:25,0.4
4,52,2000-07-26 14:46:26,0.6
4,58,2000-07-25 15:20:44,0.6
4,106,2001-04-09 20:39:44,0.8
4,125,2000-07-26 14:45:58,1.0
4,126,2001-04-09 20:42:00,0.2
4,162,1999-12-13 09:49:31,1.0
4,171,1999-12-13 09:47:08,0.6
4,176,2000-07-26 14:42:45,1.0
4,190,1999-12-13 10:00:59,0.4
4,215,1999-12-13 09:57:58,1.0
4,222,1999-12-19 18:44:00,0.2
4,232,2000-07-26 14:44:44,1.0
4,235,1999-12-14 12:11:53,0.4
4,247,2001-04-09 20:41:34,0.6
4,260,1999-12-13 10:00:59,1.0
4,265,2000-07-25 15:21:08,1.0
4,296,1999-12-14 12:09:10,0.2
4,319,1999-12-13 09:59:42,1.0
4,342,2000-07-25 15:21:40,1.0
4,345,1999-12-19 18:44:23,0.8
4,348,2000-07-26 14:46:26,0.8
4,351,2001-04-10 20:35:01,0.6
4,357,2000-07-26 14:55:06,0.6
4,368,1999-12-13 09:51:30,0.8
4,417,1999-12-13 09:47:47,0.4
4,441,2001-04-10 20:35:15,0.2
4,450,2001-04-09 20:40:28,0.4
4,457,1999-12-13 10:00:59,1.0
4,475,1999-12-14 12:24:50,1.0
4,492,1999-12-13 10:11:12,1.0
4,509,1999-12-13 09:58:26,0.2
4,538,1999-12-13 09:50:36,1.0
4,539,2000-07-25 15:27:12,0.2
4,553,1999-12-13 10:01:41,0.4
4,588,1999-12-13 10:07:50,0.8
4,593,2000-07-25 15:46:26,1.0
4,595,2001-04-09 20:36:49,0.6
4,599,1999-12-13 09:49:47,0.4
4,608,2000-07-25 15:46:48,1.0
4,648,1999-12-13 10:11:46,0.6
4,708,2001-04-10 20:40:30,0.8
4,759,1999-12-13 09:50:01,0.6
4,800,1999-12-13 09:58:26,0.8
4,892,2000-07-26 14:45:14,0.8
4,898,2000-07-26 14:55:47,1.0
4,899,1999-12-13 10:07:33,0.8
4,902,1999-12-13 09:47:26,0.8
4,904,1999-12-13 10:10:37,0.8
4,908,1999-12-14 12:18:22,1.0
4,910,1999-12-14 12:19:49,1.0
4,912,1999-12-14 12:18:22,1.0
4,914,1999-12-13 10:07:50,1.0
4,919,1999-12-13 10:05:21,1.0
4,920,1999-12-14 12:13:22,1.0
4,930,2000-07-25 15:22:51,1.0
4,937,2001-04-09 20:44:45,0.6
4,1025,1999-12-13 10:00:32,0.8
4,1046,1999-12-14 12:14:14,1.0
4,1057,2000-07-25 15:56:18,0.6
4,1060,2001-04-10 20:33:39,0.4
4,1073,1999-12-13 10:04:43,0.8
4,1077,1999-12-14 12:14:52,1.0
4,1079,1999-12-13 09:55:46,0.4
4,1080,2001-04-10 20:31:36,1.0
4,1084,1999-12-13 10:00:59,1.0
4,1086,2000-07-25 15:42:03,1.0
4,1094,2000-07-25 15:21:40,0.6
4,1103,2000-07-25 15:42:03,1.0
4,1136,2001-04-10 20:30:25,1.0
4,1179,2000-07-25 15:33:00,0.8
4,1183,2000-07-28 10:01:53,0.2
4,1188,2000-07-25 15:21:40,1.0
4,1196,2000-07-25 15:26:03,1.0
4,1197,2000-07-25 15:26:03,1.0
4,1198,2000-07-25 15:25:28,0.6
4,1199,1999-12-13 09:56:07,0.4
4,1203,1999-12-14 12:20:25,1.0
4,1211,2000-07-25 15:33:25,0.2
4,1213,1999-12-13 10:08:49,0.8
4,1219,2000-07-25 15:46:01,0.8
4,1225,2000-07-25 15:35:26,0.8
4,1250,1999-12-14 12:20:08,1.0
4,1259,2000-07-25 15:25:28,0.8
4,1265,2000-07-26 14:44:44,0.8
4,1266,2001-04-09 20:43:57,0.8
4,1279,2001-04-10 20:33:52,0.4
4,1282,1999-12-13 10:07:33,1.0
4,1283,1999-12-13 09:51:30,1.0
4,1288,1999-12-13 10:07:33,0.8
4,1291,2000-07-25 15:26:03,0.8
4,1304,1999-12-13 09:47:47,0.6
4,1391,1999-12-14 12:16:06,0.2
4,1449,1999-12-13 10:09:27,1.0
4,1466,1999-12-14 12:11:32,0.8
4,1500,2000-07-26 14:47:10,0.8
4,1517,1999-12-13 10:09:50,0.8
4,1580,2001-04-10 20:40:44,0.6
4,1597,1999-12-13 10:11:46,0.2
4,1617,1999-12-13 10:10:37,0.4
4,1641,2000-07-26 14:45:58,0.8
4,1704,1999-12-19 18:43:35,0.2
4,1719,1999-12-13 10:12:36,0.8
4,1732,1999-12-13 10:11:29,0.8
4,1733,1999-12-13 09:59:03,1.0
4,1734,2000-07-25 15:35:57,0.6
4,1834,1999-12-14 12:22:14,1.0
4,1860,2001-04-09 20:43:21,0.4
4,1883,2000-07-26 14:44:02,0.8
4,1885,2000-07-26 14:43:37,0.6
4,1892,2000-07-25 15:37:11,0.4
4,1895,1999-12-19 18:46:19,0.8
4,1907,2000-07-25 15:55:05,0.6
4,1914,2000-07-26 14:45:14,0.8
4,1916,2001-04-10 20:33:06,0.2
4,1923,2001-04-10 20:34:30,0.6
4,1947,1999-12-13 10:07:33,1.0
4,1966,2000-07-26 14:44:44,0.4
4,1967,1999-12-13 09:56:07,1.0
4,1968,2001-04-10 20:33:06,0.8
4,2019,1999-12-13 09:51:30,0.4
4,2076,1999-12-13 09:57:32,0.8
4,2078,1999-12-13 10:05:21,1.0
4,2109,2001-04-10 20:36:56,0.8
4,2145,2001-04-10 20:42:08,0.6
4,2150,2001-04-10 20:32:18,1.0
4,2174,2000-07-25 15:44:15,1.0
4,2186,1999-12-14 12:20:08,1.0
4,2203,1999-12-13 10:08:49,0.8
4,2204,2000-07-25 15:46:48,1.0
4,2282,1999-12-19 18:47:18,0.2
4,2324,2000-07-26 14:43:10,0.2
4,2336,2000-07-25 15:29:24,0.4
4,2351,1999-12-13 09:47:47,0.8
4,2359,2000-07-26 14:43:10,0.8
4,2390,1999-12-13 09:59:24,1.0
4,2395,2000-07-26 14:55:06,0.6
4,2406,2001-04-10 20:41:42,0.8
4,2467,1999-12-13 10:10:58,0.8
4,2571,1999-12-14 12:09:45,0.2
4,2583,1999-12-13 09:54:23,1.0
4,2599,2000-07-26 14:44:44,1.0
4,2628,2001-04-09 20:41:34,0.2
4,2683,1999-12-13 10:09:50,0.8
4,2692,1999-12-13 09:56:53,1.0
4,2712,1999-12-13 09:49:02,0.4
4,2762,2000-07-25 15:46:26,0.8
4,2763,2000-07-28 10:03:41,0.2
4,2770,1999-12-14 12:12:33,0.4
4,2791,2000-07-25 15:40:28,1.0
4,2843,1999-12-13 09:53:34,1.0
4,2858,2000-07-25 15:32:20,1.0
4,2874,2001-04-10 20:36:56,0.8
4,2921,1999-12-13 09:51:48,0.8
4,2926,2001-04-10 20:34:30,1.0
4,2959,1999-12-13 09:48:48,0.4
4,2973,1999-12-13 09:55:46,0.4
4,2997,2001-04-09 20:36:50,0.8
4,3033,2001-04-10 20:56:40,0.8
4,3044,1999-12-13 10:12:00,1.0
4,3060,2001-04-10 20:34:44,0.8
4,3079,2000-07-28 09:56:37,0.6
4,3083,2000-07-26 14:41:27,1.0
4,3160,2000-07-25 15:32:01,0.8
4,3175,2000-07-25 15:28:50,0.2
4,3176,2000-07-25 15:42:51,0.8
4,3204,2000-07-25 15:43:48,0.8
4,3255,2000-07-26 14:55:06,0.8
4,3317,2001-04-10 20:28:18,0.8
4,3358,2000-07-26 14:45:58,0.6
4,3365,2000-07-25 15:18:49,1.0
4,3386,2000-07-25 15:36:35,0.8
4,3408,2001-04-09 20:47:18,0.8
4,3481,2000-07-25 15:17:23,0.4
4,3489,2001-04-09 20:41:48,0.2
4,3508,2000-07-25 15:19:11,1.0
4,3538,2001-04-09 20:46:52,0.4
4,3591,2001-04-10 20:39:59,0.2
4,3788,2000-07-25 15:31:25,0.6
4,3809,2001-04-10 20:56:47,0.6
4,3851,2001-04-09 20:46:20,1.0
4,3897,2001-04-10 20:27:45,0.8
4,3911,2001-04-09 20:45:49,0.6
4,3967,2001-04-09 20:46:04,0.8
4,3996,2001-04-09 20:45:30,0.8
4,4002,2001-04-10 20:33:39,0.6
4,4014,2001-04-09 20:47:34,0.2
4,4020,2001-04-09 20:40:56,0.6
4,4021,2001-04-09 20:46:20,0.8
4,4027,2001-04-09 20:46:41,0.6
4,4029,2001-04-09 20:47:06,0.6
4,4033,2001-04-09 20:45:49,0.8
4,4034,2001-04-09 20:39:13,1.0
4,4074,2001-04-09 20:37:45,0.6
4,4121,2001-04-10 20:35:01,0.8
4,4144,2001-04-09 20:38:05,0.6
4,4166,2001-04-09 20:38:20,0.6
4,4226,2001-12-05 16:23:44,0.4
4,4239,2001-04-09 20:38:05,1.0
4,4246,2001-12-05 17:49:02,0.8
4,4252,2001-12-05 16:24:25,0.6
4,4260,2001-12-05 16:23:44,0.4
4,4273,2001-12-05 17:47:50,0.8
4,4308,2001-12-05 16:24:25,0.2
4,4347,2001-12-05 16:26:26,0.8
4,4381,2001-12-05 17:48:29,0.6
4,4641,2001-12-05 16:26:26,0.2
4,4741,2001-12-05 17:48:52,0.6
4,4765,2001-12-05 16:24:05,1.0
4,4881,2001-12-05 16:24:05,0.6
4,4896,2001-12-05 17:48:52,0.8
4,4902,2001-12-05 16:24:25,0.8
4,4967,2001-12-05 16:23:44,1.0
5,1,1996-11-08 06:36:02,0.8
5,21,1996-11-08 06:40:38,0.8
5,34,1996-11-08 06:34:41,0.8
5,36,1996-11-08 06:41:32,0.8
5,39,1996-11-08 06:36:01,0.6
5,50,1996-11-08 06:34:41,0.8
5,58,1996-11-08 06:40:38,1.0
5,110,1996-11-08 06:34:40,0.8
5,150,1996-11-08 06:32:28,0.6
5,153,1996-11-08 06:33:22,0.6
5,232,1996-11-08 06:41:32,0.8
5,247,1996-11-08 06:42:17,1.0
5,253,1996-11-08 06:41:32,0.6
5,261,1996-11-08 06:40:38,0.8
5,265,1996-11-08 06:38:49,0.6
5,266,1996-11-08 06:41:51,0.2
5,290,1996-11-08 06:41:51,1.0
5,296,1996-11-08 06:32:28,1.0
5,300,1996-11-08 06:42:17,0.6
5,316,1996-11-08 06:33:52,0.4
5,318,1996-11-08 06:34:40,0.6
5,344,1996-11-08 06:33:22,0.6
5,349,1996-11-08 06:33:52,0.6
5,357,1996-11-08 06:40:38,0.4
5,364,1996-11-08 06:34:42,0.6
5,367,1996-11-08 06:38:49,0.8
5,380,1996-11-08 06:32:28,0.4
5,410,1996-11-08 06:41:32,0.6
5,457,1996-11-08 06:33:21,0.8
5,474,1996-11-08 06:42:17,0.8
5,475,1996-11-08 06:41:51,1.0
5,515,1996-11-08 06:38:49,0.6
5,527,1996-11-08 06:36:00,1.0
5,531,1996-11-08 06:40:58,0.8
5,534,1996-11-08 06:41:51,0.6
5,588,1996-11-08 06:33:21,0.8
5,589,1996-11-08 06:40:58,0.6
5,590,1996-11-08 06:32:27,1.0
5,592,1996-11-08 06:32:27,0.6
5,594,1996-11-08 06:40:38,1.0
5,595,1996-11-08 06:33:52,1.0
5,596,1996-11-08 06:41:32,1.0
5,597,1996-11-08 06:36:02,0.6
5,608,1996-11-08 06:40:58,0.6
6,2,1996-10-17 11:58:42,0.8
6,3,1996-10-17 12:11:36,1.0
6,4,1996-10-17 12:12:29,0.6
6,5,1996-10-17 12:05:38,1.0
6,6,1996-10-17 12:02:37,0.8
6,7,1996-10-17 12:11:04,0.8
6,8,1996-10-17 12:28:01,0.6
6,10,1996-10-17 11:54:13,0.6
6,11,1996-10-17 11:58:09,0.8
6,13,1996-10-17 12:33:08,0.6
6,15,1996-10-17 12:15:05,0.8
6,16,1996-10-17 12:03:39,0.8
6,17,1996-10-17 11:59:19,0.8
6,19,1996-10-17 11:56:22,0.4
6,21,1996-10-17 11:56:22,0.4
6,22,1996-10-17 12:04:35,1.0
6,24,1996-10-17 12:13:17,0.8
6,25,1996-10-17 12:01:35,0.6
6,26,1996-10-17 12:29:22,0.8
6,27,1996-10-17 12:30:02,0.6
6,31,1996-10-17 12:03:39,0.6
6,32,1996-10-17 11:57:06,0.8
6,34,1996-10-17 11:55:54,0.8
6,36,1996-10-17 12:02:06,1.0
6,41,1996-10-17 12:22:42,0.8
6,43,1996-10-17 12:33:27,0.8
6,45,1996-10-17 12:05:07,0.6
6,46,1996-10-17 12:15:51,0.8
6,47,1996-10-17 11:55:17,0.8
6,50,1996-10-17 11:56:21,0.2
6,54,1996-10-17 12:30:02,0.8
6,60,1996-10-17 12:11:03,0.8
6,61,1996-10-17 12:30:54,0.8
6,62,1996-10-17 12:01:00,0.8
6,65,1996-10-17 12:24:30,0.6
6,66,1996-10-17 12:25:51,0.6
6,76,1996-10-17 12:28:37,0.8
6,79,1996-10-17 12:21:47,0.6
6,86,1996-10-17 12:42:11,1.0
6,87,1996-10-17 12:28:20,0.6
6,88,1996-10-17 12:34:54,0.4
6,89,1996-10-17 12:25:24,0.8
6,92,1996-10-17 12:30:54,0.8
6,93,1996-10-17 12:16:24,0.8
6,95,1996-10-17 11:59:19,0.8
6,100,1996-10-17 12:25:51,0.6
6,102,1996-10-17 12:30:36,0.2
6,104,1996-10-17 12:12:29,0.8
6,105,1996-10-17 12:02:37,0.6
6,110,1996-10-17 11:54:43,1.0
6,112,1996-10-17 12:06:34,0.8
6,113,1996-10-17 12:44:17,0.6
6,126,1996-10-17 12:29:02,0.6
6,135,1996-10-17 12:23:07,0.6
6,140,1996-10-17 12:23:44,0.6
6,141,1996-10-17 11:59:46,0.8
6,145,1996-10-17 12:06:06,0.8
6,146,1996-10-17 12:33:27,0.8
6,150,1996-10-17 11:51:50,0.8
6,151,1996-10-17 11:59:46,0.8
6,153,1996-10-17 11:52:26,0.6
6,158,1996-10-17 12:01:00,0.8
6,159,1996-10-17 12:23:26,0.6
6,160,1996-10-17 11:57:37,1.0
6,161,1996-10-17 11:54:13,0.6
6,163,1996-10-17 12:05:07,0.6
6,165,1996-10-17 11:52:26,0.6
6,168,1996-10-17 12:01:35,1.0
6,170,1996-10-17 12:11:03,0.6
6,171,1996-10-17 12:30:02,0.6
6,174,1996-10-17 12:14:39,0.6
6,177,1996-10-17 12:22:11,0.6
6,179,1996-10-17 12:29:22,0.2
6,180,1996-10-17 12:23:26,0.4
6,181,1996-10-17 12:05:38,0.6
6,185,1996-10-17 11:54:43,0.6
6,186,1996-10-17 12:00:19,0.6
6,189,1996-10-17 12:44:01,0.6
6,191,1996-10-17 12:22:11,0.4
6,195,1996-10-17 12:14:15,0.8
6,196,1996-10-17 11:59:46,0.6
6,201,1996-10-17 12:44:50,0.6
6,204,1996-10-17 12:00:19,0.6
6,205,1996-10-17 12:31:17,0.6
6,207,1996-10-17 12:07:04,0.8
6,208,1996-10-17 11:54:13,0.6
